subj,item,bin,variable,fix
17,51,18,d2,0
17,51,19,d2,0
17,51,20,d2,0
17,51,21,d2,0
17,51,22,d2,0
17,52,1,d2,0
17,52,2,d2,0
17,52,3,d2,0
17,52,4,d2,0
17,52,5,d2,0
17,52,6,d2,0
17,52,7,d2,0
17,52,8,d2,0
17,52,9,d2,0
17,52,10,d2,1
17,52,11,d2,1
17,52,12,d2,1
17,52,13,d2,1
17,52,14,d2,0
17,52,15,d2,0
17,52,16,d2,0
17,52,17,d2,0
17,52,18,d2,0
17,52,19,d2,0
17,52,20,d2,0
17,52,21,d2,0
17,52,22,d2,0
18,27,1,d2,0
18,27,2,d2,1
18,27,3,d2,1
18,27,4,d2,1
18,27,5,d2,1
18,27,6,d2,0
18,27,7,d2,0
18,27,8,d2,0
18,27,9,d2,0
18,27,10,d2,0
18,27,11,d2,0
18,27,12,d2,0
18,27,13,d2,0
18,27,14,d2,0
18,27,15,d2,0
18,27,16,d2,0
18,27,17,d2,0
18,27,18,d2,0
18,27,19,d2,0
18,27,20,d2,0
18,27,21,d2,0
18,27,22,d2,0
18,28,1,d2,0
18,28,2,d2,0
18,28,3,d2,0
18,28,4,d2,0
18,28,5,d2,0
18,28,6,d2,1
18,28,7,d2,1
18,28,8,d2,1
18,28,9,d2,0
18,28,10,d2,0
18,28,11,d2,0
18,28,12,d2,0
18,28,13,d2,0
18,28,14,d2,0
18,28,15,d2,0
18,28,16,d2,0
18,28,17,d2,0
18,28,18,d2,0
18,28,19,d2,0
18,28,20,d2,0
18,28,21,d2,0
18,28,22,d2,0
18,29,1,d2,0
18,29,2,d2,0
18,29,3,d2,0
18,29,4,d2,0
18,29,5,d2,0
18,29,6,d2,0
18,29,7,d2,0
18,29,8,d2,0
18,29,9,d2,0
18,29,10,d2,0
18,29,11,d2,0
18,29,12,d2,0
18,29,13,d2,0
18,29,14,d2,0
18,29,15,d2,0
18,29,16,d2,0
18,29,17,d2,0
18,29,18,d2,0
18,29,19,d2,0
18,29,20,d2,0
18,29,21,d2,0
18,29,22,d2,0
18,30,1,d2,0
18,30,2,d2,0
18,30,3,d2,0
18,30,4,d2,0
18,30,5,d2,0
18,30,6,d2,0
18,30,7,d2,0
18,30,8,d2,0
18,30,9,d2,0
18,30,10,d2,0
18,30,11,d2,0
18,30,12,d2,0
18,30,13,d2,0
18,30,14,d2,0
18,30,15,d2,0
18,30,16,d2,0
18,30,17,d2,0
18,30,18,d2,0
18,30,19,d2,0
18,30,20,d2,0
18,30,21,d2,0
18,30,22,d2,0
18,31,1,d2,0
18,31,2,d2,0
18,31,3,d2,0
18,31,4,d2,0
18,31,5,d2,0
18,31,6,d2,0
18,31,7,d2,0
18,31,8,d2,0
18,31,9,d2,0
18,31,10,d2,0
18,31,11,d2,0
18,31,12,d2,0
18,31,13,d2,0
18,31,14,d2,0
18,31,15,d2,0
18,31,16,d2,0
18,31,17,d2,0
18,31,18,d2,0
18,31,19,d2,0
18,31,20,d2,0
18,31,21,d2,0
18,31,22,d2,0
18,32,1,d2,0
18,32,2,d2,0
18,32,3,d2,0
18,32,4,d2,0
18,32,5,d2,0
18,32,6,d2,0
18,32,7,d2,0
18,32,8,d2,0
18,32,9,d2,0
18,32,10,d2,0
18,32,11,d2,0
18,32,12,d2,0
18,32,13,d2,0
18,32,14,d2,0
18,32,15,d2,0
18,32,16,d2,0
18,32,17,d2,0
18,32,18,d2,0
18,32,19,d2,0
18,32,20,d2,0
18,32,21,d2,1
18,32,22,d2,1
18,33,1,d2,0
18,33,2,d2,0
18,33,3,d2,0
18,33,4,d2,0
18,33,5,d2,0
18,33,6,d2,0
18,33,7,d2,0
18,33,8,d2,0
18,33,9,d2,0
18,33,10,d2,0
18,33,11,d2,0
18,33,12,d2,0
18,33,13,d2,0
18,33,14,d2,0
18,33,15,d2,0
18,33,16,d2,0
18,33,17,d2,0
18,33,18,d2,0
18,33,19,d2,0
18,33,20,d2,0
18,33,21,d2,0
18,33,22,d2,0
18,34,1,d2,1
18,34,2,d2,1
18,34,3,d2,1
18,34,4,d2,1
18,34,5,d2,1
18,34,6,d2,1
18,34,7,d2,0
18,34,8,d2,0
18,34,9,d2,0
18,34,10,d2,0
18,34,11,d2,0
18,34,12,d2,0
18,34,13,d2,0
18,34,14,d2,1
18,34,15,d2,1
18,34,16,d2,1
18,34,17,d2,1
18,34,18,d2,1
18,34,19,d2,1
18,34,20,d2,1
18,34,21,d2,1
18,34,22,d2,1
18,35,1,d2,1
18,35,2,d2,1
18,35,3,d2,1
18,35,4,d2,1
18,35,5,d2,1
18,35,6,d2,1
18,35,7,d2,1
18,35,8,d2,1
18,35,9,d2,0
18,35,10,d2,0
18,35,11,d2,0
18,35,12,d2,0
18,35,13,d2,0
18,35,14,d2,0
18,35,15,d2,0
18,35,16,d2,0
18,35,17,d2,0
18,35,18,d2,0
18,35,19,d2,0
18,35,20,d2,0
18,35,21,d2,0
18,35,22,d2,0
18,36,1,d2,0
18,36,2,d2,0
18,36,3,d2,0
18,36,4,d2,0
18,36,5,d2,0
18,36,6,d2,0
18,36,7,d2,0
18,36,8,d2,0
18,36,9,d2,0
18,36,10,d2,0
18,36,11,d2,0
18,36,12,d2,0
18,36,13,d2,0
18,36,14,d2,0
18,36,15,d2,0
18,36,16,d2,0
18,36,17,d2,0
18,36,18,d2,0
18,36,19,d2,0
18,36,20,d2,0
18,36,21,d2,0
18,36,22,d2,0
18,37,1,d2,0
18,37,2,d2,0
18,37,3,d2,0
18,37,4,d2,0
18,37,5,d2,0
18,37,6,d2,0
18,37,7,d2,0
18,37,8,d2,0
18,37,9,d2,0
18,37,10,d2,0
18,37,11,d2,0
18,37,12,d2,0
18,37,13,d2,0
18,37,14,d2,0
18,37,15,d2,0
18,37,16,d2,0
18,37,17,d2,0
18,37,18,d2,0
18,37,19,d2,0
18,37,20,d2,0
18,37,21,d2,0
18,37,22,d2,0
18,38,1,d2,0
18,38,2,d2,0
18,38,3,d2,0
18,38,4,d2,0
18,38,5,d2,0
18,38,6,d2,0
18,38,7,d2,0
18,38,8,d2,0
18,38,9,d2,0
18,38,10,d2,0
18,38,11,d2,0
18,38,12,d2,0
18,38,13,d2,0
18,38,14,d2,0
18,38,15,d2,0
18,38,16,d2,0
18,38,17,d2,0
18,38,18,d2,0
18,38,19,d2,0
18,38,20,d2,0
18,38,21,d2,0
18,38,22,d2,0
18,39,1,d2,0
18,39,2,d2,0
18,39,3,d2,0
18,39,4,d2,0
18,39,5,d2,0
18,39,6,d2,0
18,39,7,d2,0
18,39,8,d2,1
18,39,9,d2,1
18,39,10,d2,1
18,39,11,d2,1
18,39,12,d2,1
18,39,13,d2,1
18,39,14,d2,1
18,39,15,d2,1
18,39,16,d2,1
18,39,17,d2,0
18,39,18,d2,0
18,39,19,d2,0
18,39,20,d2,0
18,39,21,d2,0
18,39,22,d2,0
18,40,1,d2,0
18,40,2,d2,0
18,40,3,d2,0
18,40,4,d2,0
18,40,5,d2,0
18,40,6,d2,0
18,40,7,d2,0
18,40,8,d2,0
18,40,9,d2,0
18,40,10,d2,0
18,40,11,d2,0
18,40,12,d2,0
18,40,13,d2,0
18,40,14,d2,0
18,40,15,d2,0
18,40,16,d2,0
18,40,17,d2,0
18,40,18,d2,0
18,40,19,d2,0
18,40,20,d2,0
18,40,21,d2,0
18,40,22,d2,0
18,41,1,d2,0
18,41,2,d2,0
18,41,3,d2,0
18,41,4,d2,0
18,41,5,d2,0
18,41,6,d2,0
18,41,7,d2,0
18,41,8,d2,0
18,41,9,d2,0
18,41,10,d2,0
18,41,11,d2,0
18,41,12,d2,0
18,41,13,d2,0
18,41,14,d2,0
18,41,15,d2,0
18,41,16,d2,0
18,41,17,d2,0
18,41,18,d2,0
18,41,19,d2,0
18,41,20,d2,0
18,41,21,d2,0
18,41,22,d2,0
18,42,1,d2,0
18,42,2,d2,0
18,42,3,d2,0
18,42,4,d2,0
18,42,5,d2,0
18,42,6,d2,0
18,42,7,d2,0
18,42,8,d2,0
18,42,9,d2,0
18,42,10,d2,0
18,42,11,d2,0
18,42,12,d2,0
18,42,13,d2,0
18,42,14,d2,0
18,42,15,d2,0
18,42,16,d2,0
18,42,17,d2,0
18,42,18,d2,0
18,42,19,d2,0
18,42,20,d2,0
18,42,21,d2,0
18,42,22,d2,0
18,43,1,d2,0
18,43,2,d2,0
18,43,3,d2,0
18,43,4,d2,0
18,43,5,d2,0
18,43,6,d2,0
18,43,7,d2,0
18,43,8,d2,0
18,43,9,d2,1
18,43,10,d2,1
18,43,11,d2,0
18,43,12,d2,0
18,43,13,d2,0
18,43,14,d2,0
18,43,15,d2,0
18,43,16,d2,0
18,43,17,d2,0
18,43,18,d2,0
18,43,19,d2,0
18,43,20,d2,0
18,43,21,d2,0
18,43,22,d2,0
18,44,1,d2,0
18,44,2,d2,0
18,44,3,d2,0
18,44,4,d2,0
18,44,5,d2,0
18,44,6,d2,0
18,44,7,d2,0
18,44,8,d2,0
18,44,9,d2,0
18,44,10,d2,0
18,44,11,d2,0
18,44,12,d2,0
18,44,13,d2,0
18,44,14,d2,0
18,44,15,d2,0
18,44,16,d2,0
18,44,17,d2,0
18,44,18,d2,0
18,44,19,d2,0
18,44,20,d2,0
18,44,21,d2,0
18,44,22,d2,0
18,45,1,d2,0
18,45,2,d2,0
18,45,3,d2,0
18,45,4,d2,0
18,45,5,d2,0
18,45,6,d2,0
18,45,7,d2,0
18,45,8,d2,0
18,45,9,d2,0
18,45,10,d2,0
18,45,11,d2,0
18,45,12,d2,0
18,45,13,d2,0
18,45,14,d2,0
18,45,15,d2,0
18,45,16,d2,0
18,45,17,d2,0
18,45,18,d2,0
18,45,19,d2,0
18,45,20,d2,0
18,45,21,d2,0
18,45,22,d2,0
18,46,1,d2,1
18,46,2,d2,1
18,46,3,d2,1
18,46,4,d2,1
18,46,5,d2,1
18,46,6,d2,1
18,46,7,d2,1
18,46,8,d2,0
18,46,9,d2,0
18,46,10,d2,0
18,46,11,d2,0
18,46,12,d2,0
18,46,13,d2,0
18,46,14,d2,0
18,46,15,d2,0
18,46,16,d2,0
18,46,17,d2,0
18,46,18,d2,0
18,46,19,d2,0
18,46,20,d2,0
18,46,21,d2,0
18,46,22,d2,0
18,47,1,d2,1
18,47,2,d2,1
18,47,3,d2,1
18,47,4,d2,1
18,47,5,d2,0
18,47,6,d2,0
18,47,7,d2,0
18,47,8,d2,0
18,47,9,d2,0
18,47,10,d2,0
18,47,11,d2,0
18,47,12,d2,0
18,47,13,d2,0
18,47,14,d2,0
18,47,15,d2,0
18,47,16,d2,0
18,47,17,d2,0
18,47,18,d2,0
18,47,19,d2,0
18,47,20,d2,0
18,47,21,d2,0
18,47,22,d2,1
18,48,1,d2,0
18,48,2,d2,0
18,48,3,d2,0
18,48,4,d2,0
18,48,5,d2,0
18,48,6,d2,0
18,48,7,d2,0
18,48,8,d2,0
18,48,9,d2,0
18,48,10,d2,0
18,48,11,d2,1
18,48,12,d2,1
18,48,13,d2,1
18,48,14,d2,1
18,48,15,d2,1
18,48,16,d2,1
18,48,17,d2,0
18,48,18,d2,0
18,48,19,d2,0
18,48,20,d2,0
18,48,21,d2,0
18,48,22,d2,0
18,49,1,d2,0
18,49,2,d2,0
18,49,3,d2,0
18,49,4,d2,0
18,49,5,d2,0
18,49,6,d2,0
18,49,7,d2,0
18,49,8,d2,0
18,49,9,d2,0
18,49,10,d2,0
18,49,11,d2,0
18,49,12,d2,0
18,49,13,d2,0
18,49,14,d2,0
18,49,15,d2,0
18,49,16,d2,0
18,49,17,d2,0
18,49,18,d2,0
18,49,19,d2,0
18,49,20,d2,0
18,49,21,d2,0
18,49,22,d2,0
18,50,1,d2,0
18,50,2,d2,0
18,50,3,d2,0
18,50,4,d2,0
18,50,5,d2,0
18,50,6,d2,0
18,50,7,d2,0
18,50,8,d2,0
18,50,9,d2,0
18,50,10,d2,0
18,50,11,d2,0
18,50,12,d2,0
18,50,13,d2,0
18,50,14,d2,0
18,50,15,d2,0
18,50,16,d2,0
18,50,17,d2,0
18,50,18,d2,0
18,50,19,d2,0
18,50,20,d2,0
18,50,21,d2,0
18,50,22,d2,0
18,51,1,d2,0
18,51,2,d2,0
18,51,3,d2,0
18,51,4,d2,0
18,51,5,d2,0
18,51,6,d2,0
18,51,7,d2,0
18,51,8,d2,0
18,51,9,d2,0
18,51,10,d2,0
18,51,11,d2,0
18,51,12,d2,0
18,51,13,d2,0
18,51,14,d2,0
18,51,15,d2,0
18,51,16,d2,0
18,51,17,d2,0
18,51,18,d2,0
18,51,19,d2,0
18,51,20,d2,0
18,51,21,d2,0
18,51,22,d2,0
18,52,1,d2,0
18,52,2,d2,0
18,52,3,d2,0
18,52,4,d2,0
18,52,5,d2,0
18,52,6,d2,0
18,52,7,d2,0
18,52,8,d2,0
18,52,9,d2,0
18,52,10,d2,0
18,52,11,d2,0
18,52,12,d2,0
18,52,13,d2,0
18,52,14,d2,0
18,52,15,d2,0
18,52,16,d2,0
18,52,17,d2,0
18,52,18,d2,0
18,52,19,d2,0
18,52,20,d2,0
18,52,21,d2,0
18,52,22,d2,0
19,27,1,d2,1
19,27,2,d2,1
19,27,3,d2,1
19,27,4,d2,1
19,27,5,d2,1
19,27,6,d2,0
19,27,7,d2,0
19,27,8,d2,0
19,27,9,d2,0
19,27,10,d2,0
19,27,11,d2,0
19,27,12,d2,0
19,27,13,d2,0
19,27,14,d2,0
19,27,15,d2,0
19,27,16,d2,0
19,27,17,d2,0
19,27,18,d2,0
19,27,19,d2,0
19,27,20,d2,0
19,27,21,d2,0
19,27,22,d2,0
19,28,1,d2,0
19,28,2,d2,0
19,28,3,d2,0
19,28,4,d2,0
19,28,5,d2,0
19,28,6,d2,0
19,28,7,d2,0
19,28,8,d2,0
19,28,9,d2,0
19,28,10,d2,0
19,28,11,d2,0
19,28,12,d2,0
19,28,13,d2,0
19,28,14,d2,0
19,28,15,d2,0
19,28,16,d2,0
19,28,17,d2,0
19,28,18,d2,0
19,28,19,d2,0
19,28,20,d2,0
19,28,21,d2,0
19,28,22,d2,0
19,29,1,d2,0
19,29,2,d2,0
19,29,3,d2,0
19,29,4,d2,0
19,29,5,d2,0
19,29,6,d2,0
19,29,7,d2,0
19,29,8,d2,0
19,29,9,d2,0
19,29,10,d2,0
19,29,11,d2,0
19,29,12,d2,0
19,29,13,d2,0
19,29,14,d2,0
19,29,15,d2,0
19,29,16,d2,0
19,29,17,d2,0
19,29,18,d2,0
19,29,19,d2,0
19,29,20,d2,0
19,29,21,d2,0
19,29,22,d2,0
19,30,1,d2,0
19,30,2,d2,0
19,30,3,d2,0
19,30,4,d2,1
19,30,5,d2,1
19,30,6,d2,0
19,30,7,d2,0
19,30,8,d2,0
19,30,9,d2,0
19,30,10,d2,0
19,30,11,d2,0
19,30,12,d2,0
19,30,13,d2,0
19,30,14,d2,0
19,30,15,d2,0
19,30,16,d2,0
19,30,17,d2,0
19,30,18,d2,0
19,30,19,d2,0
19,30,20,d2,0
19,30,21,d2,0
19,30,22,d2,0
19,31,1,d2,0
19,31,2,d2,0
19,31,3,d2,0
19,31,4,d2,0
19,31,5,d2,0
19,31,6,d2,0
19,31,7,d2,0
19,31,8,d2,0
19,31,9,d2,0
19,31,10,d2,0
19,31,11,d2,0
19,31,12,d2,0
19,31,13,d2,0
19,31,14,d2,0
19,31,15,d2,0
19,31,16,d2,0
19,31,17,d2,0
19,31,18,d2,0
19,31,19,d2,0
19,31,20,d2,0
19,31,21,d2,0
19,31,22,d2,0
19,32,1,d2,0
19,32,2,d2,0
19,32,3,d2,0
19,32,4,d2,0
19,32,5,d2,0
19,32,6,d2,0
19,32,7,d2,0
19,32,8,d2,0
19,32,9,d2,0
19,32,10,d2,0
19,32,11,d2,0
19,32,12,d2,0
19,32,13,d2,0
19,32,14,d2,0
19,32,15,d2,0
19,32,16,d2,0
19,32,17,d2,1
19,32,18,d2,1
19,32,19,d2,1
19,32,20,d2,1
19,32,21,d2,0
19,32,22,d2,0
19,33,1,d2,0
19,33,2,d2,0
19,33,3,d2,0
19,33,4,d2,0
19,33,5,d2,0
19,33,6,d2,0
19,33,7,d2,0
19,33,8,d2,0
19,33,9,d2,0
19,33,10,d2,0
19,33,11,d2,0
19,33,12,d2,0
19,33,13,d2,0
19,33,14,d2,0
19,33,15,d2,0
19,33,16,d2,0
19,33,17,d2,0
19,33,18,d2,0
19,33,19,d2,0
19,33,20,d2,0
19,33,21,d2,0
19,33,22,d2,0
19,34,1,d2,0
19,34,2,d2,0
19,34,3,d2,0
19,34,4,d2,0
19,34,5,d2,0
19,34,6,d2,0
19,34,7,d2,1
19,34,8,d2,1
19,34,9,d2,0
19,34,10,d2,0
19,34,11,d2,0
19,34,12,d2,0
19,34,13,d2,0
19,34,14,d2,0
19,34,15,d2,0
19,34,16,d2,0
19,34,17,d2,0
19,34,18,d2,0
19,34,19,d2,0
19,34,20,d2,0
19,34,21,d2,0
19,34,22,d2,0
19,35,1,d2,0
19,35,2,d2,0
19,35,3,d2,0
19,35,4,d2,0
19,35,5,d2,0
19,35,6,d2,0
19,35,7,d2,0
19,35,8,d2,0
19,35,9,d2,1
19,35,10,d2,1
19,35,11,d2,0
19,35,12,d2,0
19,35,13,d2,0
19,35,14,d2,0
19,35,15,d2,0
19,35,16,d2,0
19,35,17,d2,0
19,35,18,d2,0
19,35,19,d2,0
19,35,20,d2,0
19,35,21,d2,0
19,35,22,d2,0
19,36,1,d2,0
19,36,2,d2,0
19,36,3,d2,0
19,36,4,d2,0
19,36,5,d2,0
19,36,6,d2,0
19,36,7,d2,0
19,36,8,d2,0
19,36,9,d2,0
19,36,10,d2,0
19,36,11,d2,0
19,36,12,d2,0
19,36,13,d2,0
19,36,14,d2,0
19,36,15,d2,0
19,36,16,d2,0
19,36,17,d2,0
19,36,18,d2,0
19,36,19,d2,0
19,36,20,d2,0
19,36,21,d2,0
19,36,22,d2,0
19,37,1,d2,0
19,37,2,d2,0
19,37,3,d2,0
19,37,4,d2,0
19,37,5,d2,0
19,37,6,d2,0
19,37,7,d2,0
19,37,8,d2,0
19,37,9,d2,1
19,37,10,d2,1
19,37,11,d2,1
19,37,12,d2,1
19,37,13,d2,1
19,37,14,d2,0
19,37,15,d2,0
19,37,16,d2,0
19,37,17,d2,0
19,37,18,d2,0
19,37,19,d2,0
19,37,20,d2,0
19,37,21,d2,0
19,37,22,d2,0
19,38,1,d2,0
19,38,2,d2,0
19,38,3,d2,0
19,38,4,d2,0
19,38,5,d2,0
19,38,6,d2,0
19,38,7,d2,0
19,38,8,d2,0
19,38,9,d2,0
19,38,10,d2,0
19,38,11,d2,0
19,38,12,d2,0
19,38,13,d2,0
19,38,14,d2,0
19,38,15,d2,0
19,38,16,d2,0
19,38,17,d2,0
19,38,18,d2,0
19,38,19,d2,0
19,38,20,d2,0
19,38,21,d2,0
19,38,22,d2,0
19,39,1,d2,0
19,39,2,d2,0
19,39,3,d2,0
19,39,4,d2,0
19,39,5,d2,0
19,39,6,d2,0
19,39,7,d2,0
19,39,8,d2,0
19,39,9,d2,0
19,39,10,d2,0
19,39,11,d2,0
19,39,12,d2,0
19,39,13,d2,0
19,39,14,d2,0
19,39,15,d2,0
19,39,16,d2,0
19,39,17,d2,0
19,39,18,d2,0
19,39,19,d2,0
19,39,20,d2,0
19,39,21,d2,0
19,39,22,d2,0
19,40,1,d2,0
19,40,2,d2,0
19,40,3,d2,1
19,40,4,d2,1
19,40,5,d2,1
19,40,6,d2,0
19,40,7,d2,0
19,40,8,d2,0
19,40,9,d2,0
19,40,10,d2,0
19,40,11,d2,0
19,40,12,d2,0
19,40,13,d2,0
19,40,14,d2,0
19,40,15,d2,0
19,40,16,d2,0
19,40,17,d2,0
19,40,18,d2,0
19,40,19,d2,0
19,40,20,d2,0
19,40,21,d2,0
19,40,22,d2,0
19,41,1,d2,0
19,41,2,d2,0
19,41,3,d2,0
19,41,4,d2,0
19,41,5,d2,0
19,41,6,d2,0
19,41,7,d2,0
19,41,8,d2,0
19,41,9,d2,0
19,41,10,d2,0
19,41,11,d2,0
19,41,12,d2,0
19,41,13,d2,0
19,41,14,d2,0
19,41,15,d2,0
19,41,16,d2,0
19,41,17,d2,0
19,41,18,d2,0
19,41,19,d2,0
19,41,20,d2,0
19,41,21,d2,0
19,41,22,d2,0
19,42,1,d2,0
19,42,2,d2,0
19,42,3,d2,0
19,42,4,d2,0
19,42,5,d2,0
19,42,6,d2,0
19,42,7,d2,0
19,42,8,d2,0
19,42,9,d2,0
19,42,10,d2,0
19,42,11,d2,0
19,42,12,d2,0
19,42,13,d2,0
19,42,14,d2,0
19,42,15,d2,0
19,42,16,d2,0
19,42,17,d2,0
19,42,18,d2,0
19,42,19,d2,0
19,42,20,d2,0
19,42,21,d2,0
19,42,22,d2,0
19,43,1,d2,1
19,43,2,d2,1
19,43,3,d2,1
19,43,4,d2,1
19,43,5,d2,1
19,43,6,d2,0
19,43,7,d2,0
19,43,8,d2,0
19,43,9,d2,0
19,43,10,d2,0
19,43,11,d2,0
19,43,12,d2,0
19,43,13,d2,0
19,43,14,d2,0
19,43,15,d2,0
19,43,16,d2,0
19,43,17,d2,0
19,43,18,d2,0
19,43,19,d2,0
19,43,20,d2,0
19,43,21,d2,0
19,43,22,d2,0
19,44,1,d2,0
19,44,2,d2,0
19,44,3,d2,0
19,44,4,d2,0
19,44,5,d2,0
19,44,6,d2,0
19,44,7,d2,0
19,44,8,d2,0
19,44,9,d2,0
19,44,10,d2,0
19,44,11,d2,0
19,44,12,d2,0
19,44,13,d2,0
19,44,14,d2,0
19,44,15,d2,0
19,44,16,d2,0
19,44,17,d2,0
19,44,18,d2,0
19,44,19,d2,0
19,44,20,d2,1
19,44,21,d2,1
19,44,22,d2,0
19,45,1,d2,0
19,45,2,d2,0
19,45,3,d2,0
19,45,4,d2,0
19,45,5,d2,0
19,45,6,d2,0
19,45,7,d2,0
19,45,8,d2,0
19,45,9,d2,0
19,45,10,d2,0
19,45,11,d2,0
19,45,12,d2,0
19,45,13,d2,1
19,45,14,d2,1
19,45,15,d2,1
19,45,16,d2,0
19,45,17,d2,0
19,45,18,d2,0
19,45,19,d2,0
19,45,20,d2,0
19,45,21,d2,0
19,45,22,d2,0
19,46,1,d2,0
19,46,2,d2,0
19,46,3,d2,0
19,46,4,d2,0
19,46,5,d2,0
19,46,6,d2,0
19,46,7,d2,0
19,46,8,d2,0
19,46,9,d2,0
19,46,10,d2,0
19,46,11,d2,0
19,46,12,d2,0
19,46,13,d2,0
19,46,14,d2,0
19,46,15,d2,0
19,46,16,d2,0
19,46,17,d2,0
19,46,18,d2,1
19,46,19,d2,1
19,46,20,d2,0
19,46,21,d2,0
19,46,22,d2,0
19,47,1,d2,0
19,47,2,d2,0
19,47,3,d2,0
19,47,4,d2,0
19,47,5,d2,0
19,47,6,d2,0
19,47,7,d2,0
19,47,8,d2,0
19,47,9,d2,0
19,47,10,d2,0
19,47,11,d2,1
19,47,12,d2,1
19,47,13,d2,1
19,47,14,d2,0
19,47,15,d2,0
19,47,16,d2,0
19,47,17,d2,0
19,47,18,d2,0
19,47,19,d2,0
19,47,20,d2,0
19,47,21,d2,0
19,47,22,d2,0
19,48,1,d2,1
19,48,2,d2,1
19,48,3,d2,1
19,48,4,d2,0
19,48,5,d2,0
19,48,6,d2,0
19,48,7,d2,0
19,48,8,d2,0
19,48,9,d2,0
19,48,10,d2,0
19,48,11,d2,1
19,48,12,d2,1
19,48,13,d2,1
19,48,14,d2,0
19,48,15,d2,0
19,48,16,d2,0
19,48,17,d2,0
19,48,18,d2,0
19,48,19,d2,0
19,48,20,d2,0
19,48,21,d2,0
19,48,22,d2,0
19,49,1,d2,0
19,49,2,d2,0
19,49,3,d2,0
19,49,4,d2,0
19,49,5,d2,0
19,49,6,d2,0
19,49,7,d2,1
19,49,8,d2,1
19,49,9,d2,1
19,49,10,d2,0
19,49,11,d2,0
19,49,12,d2,0
19,49,13,d2,0
19,49,14,d2,0
19,49,15,d2,0
19,49,16,d2,0
19,49,17,d2,0
19,49,18,d2,0
19,49,19,d2,0
19,49,20,d2,0
19,49,21,d2,0
19,49,22,d2,0
19,50,1,d2,0
19,50,2,d2,0
19,50,3,d2,0
19,50,4,d2,0
19,50,5,d2,0
19,50,6,d2,0
19,50,7,d2,0
19,50,8,d2,0
19,50,9,d2,0
19,50,10,d2,0
19,50,11,d2,0
19,50,12,d2,0
19,50,13,d2,0
19,50,14,d2,0
19,50,15,d2,0
19,50,16,d2,1
19,50,17,d2,1
19,50,18,d2,1
19,50,19,d2,1
19,50,20,d2,1
19,50,21,d2,1
19,50,22,d2,1
19,51,1,d2,0
19,51,2,d2,0
19,51,3,d2,0
19,51,4,d2,0
19,51,5,d2,0
19,51,6,d2,0
19,51,7,d2,0
19,51,8,d2,0
19,51,9,d2,0
19,51,10,d2,0
19,51,11,d2,0
19,51,12,d2,1
19,51,13,d2,1
19,51,14,d2,1
19,51,15,d2,1
19,51,16,d2,1
19,51,17,d2,1
19,51,18,d2,1
19,51,19,d2,1
19,51,20,d2,1
19,51,21,d2,1
19,51,22,d2,1
19,52,1,d2,0
19,52,2,d2,0
19,52,3,d2,0
19,52,4,d2,0
19,52,5,d2,0
19,52,6,d2,0
19,52,7,d2,0
19,52,8,d2,0
19,52,9,d2,0
19,52,10,d2,1
19,52,11,d2,1
19,52,12,d2,0
19,52,13,d2,0
19,52,14,d2,0
19,52,15,d2,0
19,52,16,d2,0
19,52,17,d2,0
19,52,18,d2,0
19,52,19,d2,0
19,52,20,d2,0
19,52,21,d2,0
19,52,22,d2,0
20,27,1,d2,0
20,27,2,d2,0
20,27,3,d2,0
20,27,4,d2,0
20,27,5,d2,0
20,27,6,d2,1
20,27,7,d2,1
20,27,8,d2,1
20,27,9,d2,0
20,27,10,d2,0
20,27,11,d2,0
20,27,12,d2,0
20,27,13,d2,0
20,27,14,d2,0
20,27,15,d2,0
20,27,16,d2,0
20,27,17,d2,0
20,27,18,d2,0
20,27,19,d2,0
20,27,20,d2,0
20,27,21,d2,0
20,27,22,d2,0
20,28,1,d2,1
20,28,2,d2,1
20,28,3,d2,1
20,28,4,d2,1
20,28,5,d2,0
20,28,6,d2,0
20,28,7,d2,0
20,28,8,d2,0
20,28,9,d2,0
20,28,10,d2,0
20,28,11,d2,0
20,28,12,d2,0
20,28,13,d2,0
20,28,14,d2,0
20,28,15,d2,0
20,28,16,d2,0
20,28,17,d2,0
20,28,18,d2,0
20,28,19,d2,0
20,28,20,d2,0
20,28,21,d2,0
20,28,22,d2,0
20,29,1,d2,0
20,29,2,d2,0
20,29,3,d2,0
20,29,4,d2,0
20,29,5,d2,0
20,29,6,d2,0
20,29,7,d2,0
20,29,8,d2,0
20,29,9,d2,0
20,29,10,d2,0
20,29,11,d2,0
20,29,12,d2,0
20,29,13,d2,0
20,29,14,d2,0
20,29,15,d2,0
20,29,16,d2,0
20,29,17,d2,0
20,29,18,d2,0
20,29,19,d2,0
20,29,20,d2,0
20,29,21,d2,0
20,29,22,d2,0
20,30,1,d2,0
20,30,2,d2,0
20,30,3,d2,0
20,30,4,d2,0
20,30,5,d2,0
20,30,6,d2,0
20,30,7,d2,0
20,30,8,d2,0
20,30,9,d2,0
20,30,10,d2,0
20,30,11,d2,0
20,30,12,d2,0
20,30,13,d2,0
20,30,14,d2,0
20,30,15,d2,0
20,30,16,d2,0
20,30,17,d2,0
20,30,18,d2,0
20,30,19,d2,0
20,30,20,d2,0
20,30,21,d2,0
20,30,22,d2,0
20,31,1,d2,1
20,31,2,d2,0
20,31,3,d2,0
20,31,4,d2,0
20,31,5,d2,0
20,31,6,d2,0
20,31,7,d2,0
20,31,8,d2,0
20,31,9,d2,0
20,31,10,d2,0
20,31,11,d2,0
20,31,12,d2,0
